"","geography_level","geography_name","geography_id","year","sexo","weighted_mean_income","weighted_median_income","ci_weighted_mean_income","ci_weighted_median_income"
"8561","provincia","Santiago","p131",2009,"Mujer",412987,254150,"[394554, 436460]","[245702, 276250]"
"8571","provincia","Talagante","p136",2009,"Mujer",255431,198900,"[237912, 270716]","[182325, 203870]"
"8581","provincia","Talca","p71",2009,"Mujer",268319,182325,"[242936, 305081]","[180778, 198900]"
"8591","provincia","Tamarugal","p12",2009,"Mujer",260835,187850,"[220085, 300026]","[176800, 200260]"
"8601","provincia","Tierra del Fuego","p123",2009,"Mujer",527352,221000,"[387564, 720847]","[192270, 324737]"
"8611","provincia","Tocopilla","p23",2009,"Mujer",251454,198900,"[220159, 289595]","[192390, 221000]"
"8621","provincia","Última Esperanza","p124",2009,"Mujer",296710,221000,"[231023, 354579]","[176800, 243100]"
"8631","provincia","Valdivia","p141",2009,"Mujer",279190,198900,"[250875, 314275]","[182325, 221000]"
"8641","provincia","Valparaíso","p51",2009,"Mujer",241622,182325,"[218259, 266189]","[176800, 187434]"
"8651","provincia","Antofagasta","p21",2011,"Hombre",626109,437600,"[579068, 679201]","[426113, 514180]"
"8661","provincia","Arauco","p82",2011,"Hombre",263678,218800,"[240426, 282082]","[199108, 230287]"
"8671","provincia","Arica","p151",2011,"Hombre",462912,328200,"[429056, 512155]","[288120, 339214]"
"8681","provincia","Aysén","p112",2011,"Hombre",484898,328200,"[441463, 543726]","[306320, 349180]"
"8691","provincia","Bíobío","p83",2011,"Hombre",340698,218800,"[312517, 380018]","[218800, 251620]"
"8701","provincia","Cachapoal","p61",2011,"Hombre",396201,279388,"[363178, 473232]","[262560, 328200]"
"8711","provincia","Cardenal Caro","p62",2011,"Hombre",323070,202390,"[268586, 385328]","[198488, 235606]"
"8721","provincia","Cauquenes","p72",2011,"Hombre",246397,199108,"[217708, 283774]","[196920, 204578]"
"8731","provincia","Cautín","p91",2011,"Hombre",359430,205400,"[331116, 413358]","[199108, 218800]"
"8741","provincia","Chacabuco","p133",2011,"Hombre",361838,273500,"[320989, 402279]","[240680, 284440]"
"8751","provincia","Chañaral","p32",2011,"Hombre",575902,437600,"[516053, 678825]","[410800, 547000]"
"8761","provincia","Chiloé","p102",2011,"Hombre",383837,218800,"[341453, 453106]","[215381, 246480]"
"8771","provincia","Choapa","p42",2011,"Hombre",396719,273500,"[339815, 494841]","[241210, 306320]"
"8781","provincia","Colchagua","p63",2011,"Hombre",306176,207860,"[280046, 371504]","[199108, 218800]"
"8791","provincia","Concepción","p81",2011,"Hombre",514672,301148,"[454512, 674547]","[273500, 328200]"
"8801","provincia","Copiapó","p31",2011,"Hombre",509724,390190,"[480215, 547497]","[377215, 410800]"
"8811","provincia","Cordillera","p152",2011,"Hombre",361156,284440,"[321891, 403911]","[273500, 307597]"
"8821","provincia","Coyhaique","p111",2011,"Hombre",574248,350080,"[529038, 617662]","[328200, 382900]"
"8831","provincia","Curicó","p73",2011,"Hombre",336320,207860,"[311259, 356688]","[202910, 218800]"
"8841","provincia","El Loa","p22",2011,"Hombre",625491,492300,"[587304, 676913]","[455490, 525120]"
"8851","provincia","Elqui","p41",2011,"Hombre",432645,306320,"[401968, 470851]","[273500, 328200]"
"8861","provincia","Huasco","p33",2011,"Hombre",424422,328200,"[390038, 475148]","[306320, 328200]"
"8871","provincia","Iquique","p11",2011,"Hombre",507418,382900,"[480693, 541746]","[369720, 410800]"
"8881","provincia","Limarí","p43",2011,"Hombre",327868,218800,"[290735, 384906]","[205400, 262560]"
"8891","provincia","Linares","p74",2011,"Hombre",281491,199108,"[260124, 319080]","[199108, 202390]"
"8901","provincia","Llanquihue","p101",2011,"Hombre",422146,233578,"[367217, 487056]","[218800, 262560]"
"8911","provincia","Los Andes","p53",2011,"Hombre",536014,328200,"[447720, 622891]","[273500, 379793]"
"892","provincia","Magallanes","p121",2011,"Hombre",623613,369720,"[546327, 734049]","[328200, 402744]"
"8931","provincia","Maipo","p134",2011,"Hombre",354911,257296,"[315813, 407851]","[238069, 273500]"
"8941","provincia","Malleco","p92",2011,"Hombre",333048,204578,"[305163, 364927]","[199108, 207860]"
"8951","provincia","Marga Marga","p58",2011,"Hombre",437953,271953,"[398112, 475370]","[240130, 273500]"
"8961","provincia","Melipilla","p135",2011,"Hombre",333682,218800,"[300579, 373333]","[206849, 240680]"
"8971","provincia","Ñuble","p84",2011,"Hombre",308862,199108,"[268651, 459824]","[199108, 205400]"
"8981","provincia","Osorno","p103",2011,"Hombre",373934,205400,"[323597, 467639]","[202390, 218800]"
"8991","provincia","Petorca","p54",2011,"Hombre",320197,251620,"[292309, 352382]","[218800, 306719]"
"9001","provincia","Quillota","p55",2011,"Hombre",367643,257965,"[329855, 400250]","[235993, 294846]"
"9011","provincia","Ranco","p142",2011,"Hombre",317999,205400,"[288646, 356873]","[205014, 218388]"
"9021","provincia","San Antonio","p56",2011,"Hombre",338935,273500,"[304809, 375025]","[246480, 293044]"
"9031","provincia","San Felipe","p57",2011,"Hombre",353057,218800,"[309331, 413804]","[204578, 222246]"
"9041","provincia","Santiago","p131",2011,"Hombre",654920,328200,"[615793, 710090]","[328200, 339140]"
"9051","provincia","Talagante","p136",2011,"Hombre",485460,306320,"[409969, 564120]","[262560, 328200]"
"9061","provincia","Talca","p71",2011,"Hombre",371921,224769,"[347315, 406548]","[218800, 249178]"
"907","provincia","Tamarugal","p12",2011,"Hombre",402318,369720,"[366004, 448317]","[328200, 404780]"
"9081","provincia","Tierra del Fuego","p123",2011,"Hombre",807729,383544,"[479614, 1240682]","[328200, 437600]"
"9091","provincia","Tocopilla","p23",2011,"Hombre",475677,410800,"[439491, 525376]","[369720, 437600]"
"9101","provincia","Última Esperanza","p124",2011,"Hombre",476436,273500,"[355406, 612041]","[238655, 410539]"
"9111","provincia","Valdivia","p141",2011,"Hombre",389265,240680,"[363955, 423336]","[218800, 273328]"
"9121","provincia","Valparaíso","p51",2011,"Hombre",445461,273500,"[400246, 516784]","[260020, 300962]"
"913","provincia","Antofagasta","p21",2011,"Mujer",401941,273500,"[360997, 463030]","[251620, 328200]"
"914","provincia","Arauco","p82",2011,"Mujer",223015,160818,"[189485, 261627]","[154254, 196920]"
"9151","provincia","Arica","p151",2011,"Mujer",309630,218800,"[288482, 330454]","[207860, 218800]"
"9161","provincia","Aysén","p112",2011,"Mujer",356132,218800,"[316716, 399934]","[202588, 240680]"
"9171","provincia","Bíobío","p83",2011,"Mujer",248817,199108,"[229935, 275934]","[196920, 199108]"
"9181","provincia","Cachapoal","p61",2011,"Mujer",275315,201296,"[255531, 312826]","[199003, 204578]"
"9191","provincia","Cardenal Caro","p62",2011,"Mujer",232101,190356,"[200229, 283193]","[164100, 203746]"
"920","provincia","Cauquenes","p72",2011,"Mujer",200595,175040,"[175004, 229646]","[145383, 199108]"
"9211","provincia","Cautín","p91",2011,"Mujer",392812,200202,"[347420, 467002]","[196920, 218800]"
"9221","provincia","Chacabuco","p133",2011,"Mujer",293624,210397,"[236977, 403341]","[199108, 218800]"
"9231","provincia","Chañaral","p32",2011,"Mujer",351394,217098,"[283176, 477153]","[199108, 308100]"
"9241","provincia","Chiloé","p102",2011,"Mujer",294580,199108,"[257069, 354565]","[196920, 199886]"
"9251","provincia","Choapa","p42",2011,"Mujer",286503,199108,"[213978, 484412]","[196920, 199108]"
"926","provincia","Colchagua","p63",2011,"Mujer",256961,196920,"[234691, 285268]","[196920, 199108]"
"9271","provincia","Concepción","p81",2011,"Mujer",354847,206932,"[323108, 413449]","[203429, 218800]"
"9281","provincia","Copiapó","p31",2011,"Mujer",328402,229740,"[306112, 347673]","[218800, 245298]"
"9291","provincia","Cordillera","p152",2011,"Mujer",263551,208858,"[225972, 305145]","[199108, 244764]"
"9301","provincia","Coyhaique","p111",2011,"Mujer",408579,218800,"[360071, 468586]","[207860, 250305]"
"9311","provincia","Curicó","p73",2011,"Mujer",286973,199108,"[260259, 330381]","[199108, 202390]"
"9321","provincia","El Loa","p22",2011,"Mujer",416978,273500,"[378807, 468381]","[273500, 306320]"
"9331","provincia","Elqui","p41",2011,"Mujer",306877,199108,"[272093, 345145]","[196920, 218800]"
"9341","provincia","Huasco","p33",2011,"Mujer",280775,199108,"[253460, 326124]","[199108, 205903]"
"9351","provincia","Iquique","p11",2011,"Mujer",351776,222845,"[331250, 377223]","[218800, 243021]"
"9361","provincia","Limarí","p43",2011,"Mujer",220239,196920,"[195794, 247965]","[196509, 199108]"
"9371","provincia","Linares","p74",2011,"Mujer",196767,183433,"[181945, 218789]","[175040, 199108]"
"9381","provincia","Llanquihue","p101",2011,"Mujer",303412,199108,"[264819, 382967]","[196920, 218800]"
"9391","provincia","Los Andes","p53",2011,"Mujer",383640,218800,"[300454, 472424]","[205075, 248338]"
"9401","provincia","Magallanes","p121",2011,"Mujer",388337,261730,"[350048, 457625]","[218800, 301123]"
"9411","provincia","Maipo","p134",2011,"Mujer",247872,199108,"[224709, 271982]","[196920, 204490]"
"9421","provincia","Malleco","p92",2011,"Mujer",273311,196920,"[235803, 306112]","[181705, 199108]"
"9431","provincia","Marga Marga","p58",2011,"Mujer",312543,199108,"[284929, 356512]","[196920, 205400]"
"944","provincia","Melipilla","p135",2011,"Mujer",325922,215727,"[265987, 439634]","[197043, 247033]"
"9451","provincia","Ñuble","p84",2011,"Mujer",239825,196920,"[219341, 270074]","[171274, 197494]"
"9461","provincia","Osorno","p103",2011,"Mujer",260101,196404,"[228076, 300181]","[166655, 199108]"
"947","provincia","Petorca","p54",2011,"Mujer",265699,196920,"[224267, 361192]","[196920, 218800]"
"948","provincia","Quillota","p55",2011,"Mujer",243715,199108,"[213277, 276433]","[196920, 202200]"
"949","provincia","Ranco","p142",2011,"Mujer",275489,199108,"[250993, 303438]","[196920, 200830]"
"950","provincia","San Antonio","p56",2011,"Mujer",234698,203484,"[213449, 270123]","[196920, 218800]"
"9511","provincia","San Felipe","p57",2011,"Mujer",253284,202390,"[221646, 281992]","[196920, 204578]"
"9521","provincia","Santiago","p131",2011,"Mujer",454764,262560,"[428708, 486605]","[246480, 273500]"
"9531","provincia","Talagante","p136",2011,"Mujer",332379,205944,"[276197, 395497]","[201883, 218800]"
"9541","provincia","Talca","p71",2011,"Mujer",267912,199108,"[240004, 297072]","[196920, 199108]"
"9551","provincia","Tamarugal","p12",2011,"Mujer",261858,206675,"[231496, 291241]","[199108, 239339]"
"9561","provincia","Tierra del Fuego","p123",2011,"Mujer",370036,255598,"[304580, 436461]","[200533, 328200]"
"9571","provincia","Tocopilla","p23",2011,"Mujer",398620,306980,"[341413, 485889]","[240680, 332439]"
"9581","provincia","Última Esperanza","p124",2011,"Mujer",311646,196920,"[200123, 649149]","[164100, 211422]"
"9591","provincia","Valdivia","p141",2011,"Mujer",332356,202390,"[308416, 360428]","[199108, 206766]"
"9601","provincia","Valparaíso","p51",2011,"Mujer",349355,207860,"[302683, 410514]","[199108, 218800]"
"9611","provincia","Antofagasta","p21",2013,"Hombre",647927,500000,"[609507, 691521]","[450000, 500000]"
"962","provincia","Arauco","p82",2013,"Hombre",321937,220000,"[297839, 356807]","[210000, 250000]"
"9631","provincia","Arica","p151",2013,"Hombre",379534,300000,"[361679, 399931]","[280000, 300000]"
"9641","provincia","Aysén","p112",2013,"Hombre",422728,300000,"[387438, 482549]","[300000, 340105]"
"9651","provincia","Bíobío","p83",2013,"Hombre",318184,250000,"[291978, 375400]","[210950, 280000]"
"966","provincia","Cachapoal","p61",2013,"Hombre",383891,250000,"[358278, 413735]","[244027, 280000]"
"9671","provincia","Cardenal Caro","p62",2013,"Hombre",271188,210000,"[241081, 306658]","[210000, 230000]"
"9681","provincia","Cauquenes","p72",2013,"Hombre",260365,217272,"[234671, 293085]","[210000, 230000]"
"969","provincia","Cautín","p91",2013,"Hombre",341941,210000,"[324825, 363117]","[210000, 220000]"
"9701","provincia","Chacabuco","p133",2013,"Hombre",309419,250000,"[276730, 354774]","[220000, 300000]"
"9711","provincia","Chañaral","p32",2013,"Hombre",548663,400000,"[491305, 636425]","[359438, 500000]"
"972","provincia","Chiloé","p102",2013,"Hombre",286996,220000,"[265544, 310383]","[210000, 240000]"
"9731","provincia","Choapa","p42",2013,"Hombre",344037,280000,"[318220, 386778]","[250000, 300000]"
"9741","provincia","Colchagua","p63",2013,"Hombre",294979,210000,"[277527, 313277]","[210000, 211317]"
"9751","provincia","Concepción","p81",2013,"Hombre",398625,300000,"[381343, 412653]","[283101, 300000]"
"9761","provincia","Copiapó","p31",2013,"Hombre",503772,400000,"[467182, 548843]","[350000, 400000]"
"9771","provincia","Cordillera","p152",2013,"Hombre",355375,300000,"[334926, 391311]","[300000, 300000]"
"978","provincia","Coyhaique","p111",2013,"Hombre",513618,300000,"[473273, 578191]","[300000, 320115]"
"9791","provincia","Curicó","p73",2013,"Hombre",315121,210000,"[296027, 346662]","[210000, 220000]"
"9801","provincia","El Loa","p22",2013,"Hombre",518355,400000,"[447085, 607601]","[300000, 484550]"
"9811","provincia","Elqui","p41",2013,"Hombre",429177,300000,"[385612, 468381]","[300000, 311592]"
"9821","provincia","Huasco","p33",2013,"Hombre",445089,350000,"[411731, 492733]","[300000, 390500]"
"9831","provincia","Iquique","p11",2013,"Hombre",581394,400000,"[554365, 621590]","[400000, 450000]"
"9841","provincia","Limarí","p43",2013,"Hombre",360028,250000,"[327051, 396462]","[220000, 270937]"
"9851","provincia","Linares","p74",2013,"Hombre",270522,210000,"[249249, 293444]","[210000, 210000]"
"9861","provincia","Llanquihue","p101",2013,"Hombre",376714,250000,"[341353, 417812]","[250000, 280000]"
"9871","provincia","Los Andes","p53",2013,"Hombre",385242,280000,"[341471, 427791]","[250000, 300000]"
"9881","provincia","Magallanes","p121",2013,"Hombre",523034,398571,"[493808, 564793]","[368387, 400000]"
"9891","provincia","Maipo","p134",2013,"Hombre",381075,300000,"[349411, 425816]","[274721, 300000]"
"990","provincia","Malleco","p92",2013,"Hombre",301626,210000,"[280296, 332218]","[210000, 210000]"
"9911","provincia","Marga Marga","p58",2013,"Hombre",498306,300000,"[437900, 756056]","[280000, 350000]"
"992","provincia","Melipilla","p135",2013,"Hombre",297457,240000,"[270062, 326620]","[217239, 254637]"
"9931","provincia","Ñuble","p84",2013,"Hombre",310823,210000,"[285640, 334773]","[210000, 220000]"
"9941","provincia","Osorno","p103",2013,"Hombre",368635,220000,"[333753, 402344]","[210000, 237751]"
"995","provincia","Petorca","p54",2013,"Hombre",312976,240000,"[279901, 350859]","[210000, 250625]"
"9961","provincia","Quillota","p55",2013,"Hombre",382300,250000,"[342270, 414147]","[237999, 300000]"
"9971","provincia","Ranco","p142",2013,"Hombre",364981,210000,"[301671, 484202]","[210000, 226460]"
"9981","provincia","San Antonio","p56",2013,"Hombre",348007,280000,"[302577, 413021]","[250000, 300000]"
"9991","provincia","San Felipe","p57",2013,"Hombre",326685,220021,"[296609, 368488]","[210000, 240000]"
"1000","provincia","Santiago","p131",2013,"Hombre",613931,350000,"[588664, 645203]","[330000, 350000]"
"10011","provincia","Talagante","p136",2013,"Hombre",420811,280000,"[358835, 489019]","[252148, 300000]"
"10021","provincia","Talca","p71",2013,"Hombre",388070,250000,"[358946, 427821]","[240000, 266454]"
"10031","provincia","Tamarugal","p12",2013,"Hombre",327517,300000,"[295065, 365147]","[223750, 320000]"
"10041","provincia","Tierra del Fuego","p123",2013,"Hombre",449025,300001,"[370480, 517532]","[280000, 353055]"
"10051","provincia","Tocopilla","p23",2013,"Hombre",487056,393794,"[425439, 552393]","[300048, 426764]"
"10061","provincia","Última Esperanza","p124",2013,"Hombre",530902,300000,"[388089, 745333]","[250000, 350000]"
"10071","provincia","Valdivia","p141",2013,"Hombre",338004,212000,"[314460, 367036]","[210000, 220000]"
"10081","provincia","Valparaíso","p51",2013,"Hombre",522644,300000,"[460030, 689009]","[270000, 301869]"
"1009","provincia","Antofagasta","p21",2013,"Mujer",397454,300000,"[365735, 443072]","[280000, 300000]"
"10101","provincia","Arauco","p82",2013,"Mujer",264696,185885,"[228729, 305617]","[172628, 200000]"
"10111","provincia","Arica","p151",2013,"Mujer",276567,210000,"[260939, 291913]","[200000, 210000]"
"10121","provincia","Aysén","p112",2013,"Mujer",326485,250000,"[290712, 364349]","[210825, 280000]"
"1013","provincia","Bíobío","p83",2013,"Mujer",270111,210000,"[235365, 325089]","[210000, 210000]"
"1014","provincia","Cachapoal","p61",2013,"Mujer",286427,210087,"[266164, 322094]","[210000, 230000]"
"10151","provincia","Cardenal Caro","p62",2013,"Mujer",225250,199470,"[191278, 262354]","[153000, 210000]"
"10161","provincia","Cauquenes","p72",2013,"Mujer",239617,205774,"[195438, 284642]","[182491, 240637]"
"10171","provincia","Cautín","p91",2013,"Mujer",293998,210000,"[271534, 322838]","[203403, 210000]"
"10181","provincia","Chacabuco","p133",2013,"Mujer",237244,210000,"[207915, 269700]","[200000, 216798]"
"1019","provincia","Chañaral","p32",2013,"Mujer",372300,270000,"[313541, 426406]","[210000, 332207]"
"10201","provincia","Chiloé","p102",2013,"Mujer",238071,204994,"[218484, 261434]","[200000, 210000]"
"10211","provincia","Choapa","p42",2013,"Mujer",247398,206000,"[214959, 277931]","[194150, 210000]"
"10221","provincia","Colchagua","p63",2013,"Mujer",246696,210000,"[224701, 279009]","[210000, 210000]"
"10231","provincia","Concepción","p81",2013,"Mujer",297269,210000,"[284494, 318334]","[210000, 220000]"
"10241","provincia","Copiapó","p31",2013,"Mujer",355236,270000,"[327640, 381023]","[245718, 300000]"
"10251","provincia","Cordillera","p152",2013,"Mujer",256379,210000,"[236253, 291631]","[206850, 250000]"
"10261","provincia","Coyhaique","p111",2013,"Mujer",380727,220000,"[350436, 412798]","[210000, 230072]"
"10271","provincia","Curicó","p73",2013,"Mujer",258292,210000,"[240521, 285532]","[210000, 210000]"
"1028","provincia","El Loa","p22",2013,"Mujer",340885,250000,"[279267, 435761]","[223000, 280000]"
"1029","provincia","Elqui","p41",2013,"Mujer",268535,210000,"[248054, 300206]","[210000, 220000]"
"10301","provincia","Huasco","p33",2013,"Mujer",250616,210000,"[224213, 277575]","[200000, 210000]"
"1031","provincia","Iquique","p11",2013,"Mujer",401013,260000,"[376218, 431452]","[250000, 287625]"
"1032","provincia","Limarí","p43",2013,"Mujer",274603,210000,"[239002, 341908]","[210000, 249525]"
"10331","provincia","Linares","p74",2013,"Mujer",210582,200000,"[194814, 227042]","[180000, 210000]"
"10341","provincia","Llanquihue","p101",2013,"Mujer",313362,216568,"[281970, 355522]","[210000, 250000]"
"10351","provincia","Los Andes","p53",2013,"Mujer",259486,210000,"[234663, 285008]","[200000, 210000]"
"10361","provincia","Magallanes","p121",2013,"Mujer",363609,250000,"[342287, 384326]","[250000, 280000]"
"10371","provincia","Maipo","p134",2013,"Mujer",293980,220000,"[265200, 323676]","[210000, 250000]"
"10381","provincia","Malleco","p92",2013,"Mujer",266378,210000,"[242746, 295068]","[200000, 210000]"
"10391","provincia","Marga Marga","p58",2013,"Mujer",263465,210000,"[236613, 303140]","[200000, 214733]"
"10401","provincia","Melipilla","p135",2013,"Mujer",242076,210000,"[213377, 273058]","[200000, 210000]"
"10411","provincia","Ñuble","p84",2013,"Mujer",241876,200000,"[226798, 260789]","[180000, 200939]"
"10421","provincia","Osorno","p103",2013,"Mujer",287824,210000,"[263450, 314694]","[200000, 210000]"
"10431","provincia","Petorca","p54",2013,"Mujer",200102,200000,"[176276, 216697]","[182375, 203962]"
"10441","provincia","Quillota","p55",2013,"Mujer",266681,210000,"[237440, 294022]","[210000, 215039]"
"1045","provincia","Ranco","p142",2013,"Mujer",273522,207419,"[242881, 324158]","[180000, 210000]"
"10461","provincia","San Antonio","p56",2013,"Mujer",270219,210000,"[236735, 325655]","[200000, 234755]"
"1047","provincia","San Felipe","p57",2013,"Mujer",234968,210000,"[215456, 256312]","[210000, 220000]"
"10481","provincia","Santiago","p131",2013,"Mujer",436506,270000,"[415716, 464140]","[250000, 281794]"
"10491","provincia","Talagante","p136",2013,"Mujer",293129,210000,"[255936, 355565]","[210000, 226845]"
"10501","provincia","Talca","p71",2013,"Mujer",294994,210000,"[267535, 324595]","[210000, 210000]"
"10511","provincia","Tamarugal","p12",2013,"Mujer",283705,250000,"[246751, 326561]","[209212, 300000]"
"10521","provincia","Tierra del Fuego","p123",2013,"Mujer",355929,283878,"[273642, 454583]","[250000, 330000]"
"10531","provincia","Tocopilla","p23",2013,"Mujer",300379,250000,"[241106, 389459]","[210000, 300000]"
"10541","provincia","Última Esperanza","p124",2013,"Mujer",454241,250000,"[358300, 616111]","[210000, 300000]"
"10551","provincia","Valdivia","p141",2013,"Mujer",275378,210000,"[261743, 287829]","[200000, 210000]"
"10561","provincia","Valparaíso","p51",2013,"Mujer",321038,210000,"[289759, 374368]","[210000, 235012]"
"10571","provincia","Antofagasta","p21",2015,"Hombre",690762,500000,"[630204, 750897]","[463739, 500000]"
"1058","provincia","Arauco","p82",2015,"Hombre",357115,270000,"[335141, 386529]","[250000, 285250]"
"10591","provincia","Arica","p151",2015,"Hombre",473721,300000,"[435131, 509507]","[300000, 350000]"
"10601","provincia","Aysén","p112",2015,"Hombre",458507,320000,"[402910, 506892]","[300000, 352406]"
"10611","provincia","Bíobío","p83",2015,"Hombre",397530,290000,"[375508, 414824]","[280000, 300000]"
"10621","provincia","Cachapoal","p61",2015,"Hombre",442400,300000,"[426273, 459673]","[300000, 300000]"
"10631","provincia","Cardenal Caro","p62",2015,"Hombre",349519,251937,"[316926, 396479]","[250000, 300000]"
"1064","provincia","Cauquenes","p72",2015,"Hombre",286121,250000,"[272104, 305953]","[243894, 250000]"
"1065","provincia","Cautín","p91",2015,"Hombre",373488,250000,"[359367, 401174]","[250000, 250000]"
"10661","provincia","Chacabuco","p133",2015,"Hombre",393912,300000,"[361458, 428384]","[300000, 350000]"
"10671","provincia","Chañaral","p32",2015,"Hombre",533807,450000,"[488754, 596212]","[400000, 500000]"
"10681","provincia","Chiloé","p102",2015,"Hombre",346045,250000,"[329543, 365567]","[250000, 271832]"
"10691","provincia","Choapa","p42",2015,"Hombre",396707,300000,"[359483, 455751]","[260875, 350000]"
"10701","provincia","Colchagua","p63",2015,"Hombre",340834,250000,"[318317, 364452]","[250000, 250000]"
"1071","provincia","Concepción","p81",2015,"Hombre",465431,309231,"[443533, 489259]","[300000, 325772]"
"10721","provincia","Copiapó","p31",2015,"Hombre",589113,450000,"[568732, 612857]","[450000, 450000]"
"10731","provincia","Cordillera","p152",2015,"Hombre",452731,350000,"[434917, 471508]","[350000, 380000]"
"10741","provincia","Coyhaique","p111",2015,"Hombre",597185,400000,"[539584, 663017]","[350000, 439608]"
"10751","provincia","Curicó","p73",2015,"Hombre",353922,264000,"[335086, 380034]","[250000, 283598]"
"10761","provincia","El Loa","p22",2015,"Hombre",704327,600000,"[648072, 748748]","[523750, 625928]"
"1077","provincia","Elqui","p41",2015,"Hombre",486927,350000,"[464568, 517968]","[350000, 350000]"
"10781","provincia","Huasco","p33",2015,"Hombre",461873,350000,"[430215, 488221]","[350000, 400000]"
"10791","provincia","Iquique","p11",2015,"Hombre",664222,450000,"[616494, 711756]","[411423, 486591]"
"10801","provincia","Limarí","p43",2015,"Hombre",343575,260000,"[315733, 368272]","[250000, 280000]"
"10811","provincia","Linares","p74",2015,"Hombre",307526,245000,"[291838, 326663]","[241000, 250000]"
"10821","provincia","Llanquihue","p101",2015,"Hombre",405793,287391,"[389134, 437686]","[280000, 300000]"
"10831","provincia","Los Andes","p53",2015,"Hombre",526856,350000,"[465010, 624280]","[300000, 400000]"
"10841","provincia","Magallanes","p121",2015,"Hombre",671126,450000,"[626283, 721406]","[423750, 500000]"
"10851","provincia","Maipo","p134",2015,"Hombre",436359,326597,"[400375, 478154]","[300000, 350000]"
"10861","provincia","Malleco","p92",2015,"Hombre",330787,250000,"[313313, 348745]","[241000, 250000]"
"10871","provincia","Marga Marga","p58",2015,"Hombre",472706,320000,"[446128, 500564]","[300000, 350000]"
"10881","provincia","Melipilla","p135",2015,"Hombre",427645,300000,"[395302, 469042]","[300000, 350000]"
"10891","provincia","Ñuble","p84",2015,"Hombre",389250,250000,"[354529, 418572]","[250000, 250000]"
"10901","provincia","Osorno","p103",2015,"Hombre",363816,270000,"[340169, 389861]","[250540, 284520]"
"10911","provincia","Petorca","p54",2015,"Hombre",347671,289599,"[325272, 376321]","[250655, 300000]"
"10921","provincia","Quillota","p55",2015,"Hombre",412730,290307,"[383406, 456057]","[258719, 303603]"
"10931","provincia","Ranco","p142",2015,"Hombre",340057,250000,"[308370, 371153]","[245000, 250000]"
"10941","provincia","San Antonio","p56",2015,"Hombre",376382,300000,"[344839, 414303]","[258657, 300000]"
"1095","provincia","San Felipe","p57",2015,"Hombre",357597,300000,"[338096, 384415]","[259491, 300000]"
"10961","provincia","Santiago","p131",2015,"Hombre",666726,400000,"[639795, 692353]","[400000, 400000]"
"10971","provincia","Talagante","p136",2015,"Hombre",467859,320000,"[400068, 543264]","[300000, 350000]"
"1098","provincia","Talca","p71",2015,"Hombre",444012,280000,"[409545, 483774]","[250000, 295963]"
"1099","provincia","Tamarugal","p12",2015,"Hombre",372052,300000,"[343991, 392087]","[300000, 350000]"
"1100","provincia","Tierra del Fuego","p123",2015,"Hombre",486733,400000,"[441077, 543452]","[380000, 450000]"
"1101","provincia","Tocopilla","p23",2015,"Hombre",525358,430000,"[488786, 576075]","[400000, 485250]"
"11021","provincia","Última Esperanza","p124",2015,"Hombre",484224,350000,"[444899, 541486]","[326062, 400000]"
"11031","provincia","Valdivia","p141",2015,"Hombre",410854,300000,"[388453, 442657]","[280000, 300000]"
"11041","provincia","Valparaíso","p51",2015,"Hombre",544052,350000,"[505218, 581484]","[320000, 350000]"
"11051","provincia","Antofagasta","p21",2015,"Mujer",460818,320000,"[400956, 558171]","[300000, 350000]"
"11061","provincia","Arauco","p82",2015,"Mujer",299561,210659,"[277142, 323611]","[200000, 235250]"
"11071","provincia","Arica","p151",2015,"Mujer",332536,240000,"[300030, 367659]","[224656, 250000]"
"11081","provincia","Aysén","p112",2015,"Mujer",385114,250000,"[349278, 421897]","[247260, 300000]"
"11091","provincia","Bíobío","p83",2015,"Mujer",313378,241000,"[300089, 332503]","[241000, 248100]"
"11101","provincia","Cachapoal","p61",2015,"Mujer",330804,250000,"[319441, 345601]","[250000, 250000]"
"11111","provincia","Cardenal Caro","p62",2015,"Mujer",287685,240000,"[257161, 321715]","[240000, 250000]"
"11121","provincia","Cauquenes","p72",2015,"Mujer",297737,241472,"[249272, 342933]","[226193, 250000]"
"1113","provincia","Cautín","p91",2015,"Mujer",319705,241000,"[298155, 348928]","[240000, 241000]"
"11141","provincia","Chacabuco","p133",2015,"Mujer",294787,250000,"[268432, 319259]","[246330, 280000]"
"11151","provincia","Chañaral","p32",2015,"Mujer",409757,300000,"[345577, 487276]","[249055, 300792]"
"11161","provincia","Chiloé","p102",2015,"Mujer",324567,241000,"[306706, 346764]","[241000, 250000]"
"1117","provincia","Choapa","p42",2015,"Mujer",304179,240000,"[270263, 338029]","[236813, 250000]"
"11181","provincia","Colchagua","p63",2015,"Mujer",303668,250000,"[283056, 323301]","[242000, 250000]"
"11191","provincia","Concepción","p81",2015,"Mujer",352392,250000,"[337370, 372551]","[250000, 250000]"
"1120","provincia","Copiapó","p31",2015,"Mujer",404957,300000,"[380930, 430497]","[300000, 300000]"
"11211","provincia","Cordillera","p152",2015,"Mujer",346097,280000,"[330441, 361434]","[269076, 300000]"
"11221","provincia","Coyhaique","p111",2015,"Mujer",446974,300000,"[409708, 496656]","[300000, 350000]"
"1123","provincia","Curicó","p73",2015,"Mujer",299080,241000,"[282013, 323468]","[241000, 241525]"
