"","geography_level","geography_name","geography_id","year","sex","weighted_mean_income","weighted_median_income","ci_weighted_mean_income","ci_weighted_median_income"
"885","provincia","Petorca","p54","2009","Hombre",283587,221000,"[265857, 305698]","[198900, 221000]"
"886","provincia","Petorca","p54","2009","Mujer",202269,173485,"[188585, 223766]","[165750, 182325]"
"887","provincia","Quillota","p55","2009","Hombre",325754,221000,"[304027, 365239]","[205401, 243100]"
"888","provincia","Quillota","p55","2009","Mujer",244480,182325,"[215570, 281612]","[176800, 194393]"
"889","provincia","Ranco","p142","2009","Hombre",254962,186966,"[230941, 284219]","[182325, 198900]"
"890","provincia","Ranco","p142","2009","Mujer",210339,181220,"[185041, 240897]","[165750, 182325]"
"891","provincia","San Antonio","p56","2009","Hombre",321524,225535,"[299893, 351300]","[221000, 255159]"
"892","provincia","San Antonio","p56","2009","Mujer",220648,182325,"[198563, 251851]","[176800, 198900]"
"893","provincia","San Felipe","p57","2009","Hombre",310972,221000,"[292423, 335093]","[220610, 221000]"
"894","provincia","San Felipe","p57","2009","Mujer",255057,182325,"[227784, 286091]","[182325, 182325]"
"895","provincia","Santiago","p131","2009","Hombre",710158,331500,"[674282, 758404]","[331500, 337282]"
"896","provincia","Santiago","p131","2009","Mujer",412987,254150,"[394554, 436460]","[245702, 276250]"
"897","provincia","Talagante","p136","2009","Hombre",353726,232008,"[328931, 378278]","[221000, 243100]"
"898","provincia","Talagante","p136","2009","Mujer",255431,198900,"[237912, 270716]","[182325, 203870]"
"899","provincia","Talca","p71","2009","Hombre",332064,205400,"[305602, 352156]","[198900, 221000]"
"900","provincia","Talca","p71","2009","Mujer",268319,182325,"[242936, 305081]","[180778, 198900]"
"901","provincia","Tamarugal","p12","2009","Hombre",323560,265200,"[295206, 359239]","[232693, 278619]"
"902","provincia","Tamarugal","p12","2009","Mujer",260835,187850,"[220085, 300026]","[176800, 200260]"
"903","provincia","Tierra del Fuego","p123","2009","Hombre",598808,410800,"[478246, 757986]","[331500, 505172]"
"904","provincia","Tierra del Fuego","p123","2009","Mujer",527352,221000,"[387564, 720847]","[192270, 324737]"
"905","provincia","Tocopilla","p23","2009","Hombre",478731,331500,"[427890, 524990]","[330340, 381057]"
"906","provincia","Tocopilla","p23","2009","Mujer",251454,198900,"[220159, 289595]","[192390, 221000]"
"907","provincia","Última Esperanza","p124","2009","Hombre",406028,302150,"[340367, 479052]","[267020, 331500]"
"908","provincia","Última Esperanza","p124","2009","Mujer",296710,221000,"[231023, 354579]","[176800, 243100]"
"909","provincia","Valdivia","p141","2009","Hombre",343475,205400,"[303079, 375679]","[198900, 221000]"
"910","provincia","Valdivia","p141","2009","Mujer",279190,198900,"[250875, 314275]","[182325, 221000]"
"911","provincia","Valparaíso","p51","2009","Hombre",419354,265200,"[382527, 463129]","[243100, 276250]"
"912","provincia","Valparaíso","p51","2009","Mujer",241622,182325,"[218259, 266189]","[176800, 187434]"
"919","provincia","Antofagasta","p21","2011","Hombre",626109,437600,"[579068, 679201]","[426113, 514180]"
"920","provincia","Antofagasta","p21","2011","Mujer",401941,273500,"[360997, 463030]","[251620, 328200]"
"921","provincia","Arauco","p82","2011","Hombre",263678,218800,"[240426, 282082]","[199108, 230287]"
"922","provincia","Arauco","p82","2011","Mujer",223015,160818,"[189485, 261627]","[154254, 196920]"
"923","provincia","Arica","p151","2011","Hombre",462912,328200,"[429056, 512155]","[288120, 339214]"
"924","provincia","Arica","p151","2011","Mujer",309630,218800,"[288482, 330454]","[207860, 218800]"
"925","provincia","Aysén","p112","2011","Hombre",484898,328200,"[441463, 543726]","[306320, 349180]"
"926","provincia","Aysén","p112","2011","Mujer",356132,218800,"[316716, 399934]","[202588, 240680]"
"927","provincia","Bíobío","p83","2011","Hombre",340698,218800,"[312517, 380018]","[218800, 251620]"
"928","provincia","Bíobío","p83","2011","Mujer",248817,199108,"[229935, 275934]","[196920, 199108]"
"929","provincia","Cachapoal","p61","2011","Hombre",396201,279388,"[363178, 473232]","[262560, 328200]"
"930","provincia","Cachapoal","p61","2011","Mujer",275315,201296,"[255531, 312826]","[199003, 204578]"
"931","provincia","Cardenal Caro","p62","2011","Hombre",323070,202390,"[268586, 385328]","[198488, 235606]"
"932","provincia","Cardenal Caro","p62","2011","Mujer",232101,190356,"[200229, 283193]","[164100, 203746]"
"933","provincia","Cauquenes","p72","2011","Hombre",246397,199108,"[217708, 283774]","[196920, 204578]"
"934","provincia","Cauquenes","p72","2011","Mujer",200595,175040,"[175004, 229646]","[145383, 199108]"
"935","provincia","Cautín","p91","2011","Hombre",359430,205400,"[331116, 413358]","[199108, 218800]"
"936","provincia","Cautín","p91","2011","Mujer",392812,200202,"[347420, 467002]","[196920, 218800]"
"937","provincia","Chacabuco","p133","2011","Hombre",361838,273500,"[320989, 402279]","[240680, 284440]"
"938","provincia","Chacabuco","p133","2011","Mujer",293624,210397,"[236977, 403341]","[199108, 218800]"
"939","provincia","Chañaral","p32","2011","Hombre",575902,437600,"[516053, 678825]","[410800, 547000]"
"940","provincia","Chañaral","p32","2011","Mujer",351394,217098,"[283176, 477153]","[199108, 308100]"
"941","provincia","Chiloé","p102","2011","Hombre",383837,218800,"[341453, 453106]","[215381, 246480]"
"942","provincia","Chiloé","p102","2011","Mujer",294580,199108,"[257069, 354565]","[196920, 199886]"
"943","provincia","Choapa","p42","2011","Hombre",396719,273500,"[339815, 494841]","[241210, 306320]"
"944","provincia","Choapa","p42","2011","Mujer",286503,199108,"[213978, 484412]","[196920, 199108]"
"945","provincia","Colchagua","p63","2011","Hombre",306176,207860,"[280046, 371504]","[199108, 218800]"
"946","provincia","Colchagua","p63","2011","Mujer",256961,196920,"[234691, 285268]","[196920, 199108]"
"947","provincia","Concepción","p81","2011","Hombre",514672,301148,"[454512, 674547]","[273500, 328200]"
"948","provincia","Concepción","p81","2011","Mujer",354847,206932,"[323108, 413449]","[203429, 218800]"
"949","provincia","Copiapó","p31","2011","Hombre",509724,390190,"[480215, 547497]","[377215, 410800]"
"950","provincia","Copiapó","p31","2011","Mujer",328402,229740,"[306112, 347673]","[218800, 245298]"
"951","provincia","Cordillera","p152","2011","Hombre",361156,284440,"[321891, 403911]","[273500, 307597]"
"952","provincia","Cordillera","p152","2011","Mujer",263551,208858,"[225972, 305145]","[199108, 244764]"
"953","provincia","Coyhaique","p111","2011","Hombre",574248,350080,"[529038, 617662]","[328200, 382900]"
"954","provincia","Coyhaique","p111","2011","Mujer",408579,218800,"[360071, 468586]","[207860, 250305]"
"955","provincia","Curicó","p73","2011","Hombre",336320,207860,"[311259, 356688]","[202910, 218800]"
"956","provincia","Curicó","p73","2011","Mujer",286973,199108,"[260259, 330381]","[199108, 202390]"
"957","provincia","El Loa","p22","2011","Hombre",625491,492300,"[587304, 676913]","[455490, 525120]"
"958","provincia","El Loa","p22","2011","Mujer",416978,273500,"[378807, 468381]","[273500, 306320]"
"959","provincia","Elqui","p41","2011","Hombre",432645,306320,"[401968, 470851]","[273500, 328200]"
"960","provincia","Elqui","p41","2011","Mujer",306877,199108,"[272093, 345145]","[196920, 218800]"
"961","provincia","Huasco","p33","2011","Hombre",424422,328200,"[390038, 475148]","[306320, 328200]"
"962","provincia","Huasco","p33","2011","Mujer",280775,199108,"[253460, 326124]","[199108, 205903]"
"963","provincia","Iquique","p11","2011","Hombre",507418,382900,"[480693, 541746]","[369720, 410800]"
"964","provincia","Iquique","p11","2011","Mujer",351776,222845,"[331250, 377223]","[218800, 243021]"
"965","provincia","Limarí","p43","2011","Hombre",327868,218800,"[290735, 384906]","[205400, 262560]"
"966","provincia","Limarí","p43","2011","Mujer",220239,196920,"[195794, 247965]","[196509, 199108]"
"967","provincia","Linares","p74","2011","Hombre",281491,199108,"[260124, 319080]","[199108, 202390]"
"968","provincia","Linares","p74","2011","Mujer",196767,183433,"[181945, 218789]","[175040, 199108]"
"969","provincia","Llanquihue","p101","2011","Hombre",422146,233578,"[367217, 487056]","[218800, 262560]"
"970","provincia","Llanquihue","p101","2011","Mujer",303412,199108,"[264819, 382967]","[196920, 218800]"
"971","provincia","Los Andes","p53","2011","Hombre",536014,328200,"[447720, 622891]","[273500, 379793]"
"972","provincia","Los Andes","p53","2011","Mujer",383640,218800,"[300454, 472424]","[205075, 248338]"
"973","provincia","Magallanes","p121","2011","Hombre",623613,369720,"[546327, 734049]","[328200, 402744]"
"974","provincia","Magallanes","p121","2011","Mujer",388337,261730,"[350048, 457625]","[218800, 301123]"
"975","provincia","Maipo","p134","2011","Hombre",354911,257296,"[315813, 407851]","[238069, 273500]"
"976","provincia","Maipo","p134","2011","Mujer",247872,199108,"[224709, 271982]","[196920, 204490]"
"977","provincia","Malleco","p92","2011","Hombre",333048,204578,"[305163, 364927]","[199108, 207860]"
"978","provincia","Malleco","p92","2011","Mujer",273311,196920,"[235803, 306112]","[181705, 199108]"
"979","provincia","Marga Marga","p58","2011","Hombre",437953,271953,"[398112, 475370]","[240130, 273500]"
"980","provincia","Marga Marga","p58","2011","Mujer",312543,199108,"[284929, 356512]","[196920, 205400]"
"981","provincia","Melipilla","p135","2011","Hombre",333682,218800,"[300579, 373333]","[206849, 240680]"
"982","provincia","Melipilla","p135","2011","Mujer",325922,215727,"[265987, 439634]","[197043, 247033]"
"983","provincia","Ñuble","p84","2011","Hombre",308862,199108,"[268651, 459824]","[199108, 205400]"
"984","provincia","Ñuble","p84","2011","Mujer",239825,196920,"[219341, 270074]","[171274, 197494]"
"985","provincia","Osorno","p103","2011","Hombre",373934,205400,"[323597, 467639]","[202390, 218800]"
"986","provincia","Osorno","p103","2011","Mujer",260101,196404,"[228076, 300181]","[166655, 199108]"
"987","provincia","Petorca","p54","2011","Hombre",320197,251620,"[292309, 352382]","[218800, 306719]"
"988","provincia","Petorca","p54","2011","Mujer",265699,196920,"[224267, 361192]","[196920, 218800]"
"989","provincia","Quillota","p55","2011","Hombre",367643,257965,"[329855, 400250]","[235993, 294846]"
"990","provincia","Quillota","p55","2011","Mujer",243715,199108,"[213277, 276433]","[196920, 202200]"
"991","provincia","Ranco","p142","2011","Hombre",317999,205400,"[288646, 356873]","[205014, 218388]"
"992","provincia","Ranco","p142","2011","Mujer",275489,199108,"[250993, 303438]","[196920, 200830]"
"993","provincia","San Antonio","p56","2011","Hombre",338935,273500,"[304809, 375025]","[246480, 293044]"
"994","provincia","San Antonio","p56","2011","Mujer",234698,203484,"[213449, 270123]","[196920, 218800]"
"995","provincia","San Felipe","p57","2011","Hombre",353057,218800,"[309331, 413804]","[204578, 222246]"
"996","provincia","San Felipe","p57","2011","Mujer",253284,202390,"[221646, 281992]","[196920, 204578]"
"997","provincia","Santiago","p131","2011","Hombre",654920,328200,"[615793, 710090]","[328200, 339140]"
"998","provincia","Santiago","p131","2011","Mujer",454764,262560,"[428708, 486605]","[246480, 273500]"
"999","provincia","Talagante","p136","2011","Hombre",485460,306320,"[409969, 564120]","[262560, 328200]"
"1000","provincia","Talagante","p136","2011","Mujer",332379,205944,"[276197, 395497]","[201883, 218800]"
"1001","provincia","Talca","p71","2011","Hombre",371921,224769,"[347315, 406548]","[218800, 249178]"
"1002","provincia","Talca","p71","2011","Mujer",267912,199108,"[240004, 297072]","[196920, 199108]"
"1003","provincia","Tamarugal","p12","2011","Hombre",402318,369720,"[366004, 448317]","[328200, 404780]"
"1004","provincia","Tamarugal","p12","2011","Mujer",261858,206675,"[231496, 291241]","[199108, 239339]"
"1005","provincia","Tierra del Fuego","p123","2011","Hombre",807729,383544,"[479614, 1240682]","[328200, 437600]"
"1006","provincia","Tierra del Fuego","p123","2011","Mujer",370036,255598,"[304580, 436461]","[200533, 328200]"
"1007","provincia","Tocopilla","p23","2011","Hombre",475677,410800,"[439491, 525376]","[369720, 437600]"
"1008","provincia","Tocopilla","p23","2011","Mujer",398620,306980,"[341413, 485889]","[240680, 332439]"
"1009","provincia","Última Esperanza","p124","2011","Hombre",476436,273500,"[355406, 612041]","[238655, 410539]"
"1010","provincia","Última Esperanza","p124","2011","Mujer",311646,196920,"[200123, 649149]","[164100, 211422]"
"1011","provincia","Valdivia","p141","2011","Hombre",389265,240680,"[363955, 423336]","[218800, 273328]"
"1012","provincia","Valdivia","p141","2011","Mujer",332356,202390,"[308416, 360428]","[199108, 206766]"
"1013","provincia","Valparaíso","p51","2011","Hombre",445461,273500,"[400246, 516784]","[260020, 300962]"
"1014","provincia","Valparaíso","p51","2011","Mujer",349355,207860,"[302683, 410514]","[199108, 218800]"
"1021","provincia","Antofagasta","p21","2013","Hombre",647927,500000,"[609507, 691521]","[450000, 500000]"
"1022","provincia","Antofagasta","p21","2013","Mujer",397454,300000,"[365735, 443072]","[280000, 300000]"
"1023","provincia","Arauco","p82","2013","Hombre",321937,220000,"[297839, 356807]","[210000, 250000]"
"1024","provincia","Arauco","p82","2013","Mujer",264696,185885,"[228729, 305617]","[172628, 200000]"
"1025","provincia","Arica","p151","2013","Hombre",379534,300000,"[361679, 399931]","[280000, 300000]"
"1026","provincia","Arica","p151","2013","Mujer",276567,210000,"[260939, 291913]","[200000, 210000]"
"1027","provincia","Aysén","p112","2013","Hombre",422728,300000,"[387438, 482549]","[300000, 340105]"
"1028","provincia","Aysén","p112","2013","Mujer",326485,250000,"[290712, 364349]","[210825, 280000]"
"1029","provincia","Bíobío","p83","2013","Hombre",318184,250000,"[291978, 375400]","[210950, 280000]"
"1030","provincia","Bíobío","p83","2013","Mujer",270111,210000,"[235365, 325089]","[210000, 210000]"
"1031","provincia","Cachapoal","p61","2013","Hombre",383891,250000,"[358278, 413735]","[244027, 280000]"
"1032","provincia","Cachapoal","p61","2013","Mujer",286427,210087,"[266164, 322094]","[210000, 230000]"
"1033","provincia","Cardenal Caro","p62","2013","Hombre",271188,210000,"[241081, 306658]","[210000, 230000]"
"1034","provincia","Cardenal Caro","p62","2013","Mujer",225250,199470,"[191278, 262354]","[153000, 210000]"
"1035","provincia","Cauquenes","p72","2013","Hombre",260365,217272,"[234671, 293085]","[210000, 230000]"
"1036","provincia","Cauquenes","p72","2013","Mujer",239617,205774,"[195438, 284642]","[182491, 240637]"
"1037","provincia","Cautín","p91","2013","Hombre",341941,210000,"[324825, 363117]","[210000, 220000]"
"1038","provincia","Cautín","p91","2013","Mujer",293998,210000,"[271534, 322838]","[203403, 210000]"
"1039","provincia","Chacabuco","p133","2013","Hombre",309419,250000,"[276730, 354774]","[220000, 300000]"
"1040","provincia","Chacabuco","p133","2013","Mujer",237244,210000,"[207915, 269700]","[200000, 216798]"
"1041","provincia","Chañaral","p32","2013","Hombre",548663,400000,"[491305, 636425]","[359438, 500000]"
"1042","provincia","Chañaral","p32","2013","Mujer",372300,270000,"[313541, 426406]","[210000, 332207]"
"1043","provincia","Chiloé","p102","2013","Hombre",286996,220000,"[265544, 310383]","[210000, 240000]"
"1044","provincia","Chiloé","p102","2013","Mujer",238071,204994,"[218484, 261434]","[200000, 210000]"
"1045","provincia","Choapa","p42","2013","Hombre",344037,280000,"[318220, 386778]","[250000, 300000]"
"1046","provincia","Choapa","p42","2013","Mujer",247398,206000,"[214959, 277931]","[194150, 210000]"
"1047","provincia","Colchagua","p63","2013","Hombre",294979,210000,"[277527, 313277]","[210000, 211317]"
"1048","provincia","Colchagua","p63","2013","Mujer",246696,210000,"[224701, 279009]","[210000, 210000]"
"1049","provincia","Concepción","p81","2013","Hombre",398625,300000,"[381343, 412653]","[283101, 300000]"
"1050","provincia","Concepción","p81","2013","Mujer",297269,210000,"[284494, 318334]","[210000, 220000]"
"1051","provincia","Copiapó","p31","2013","Hombre",503772,400000,"[467182, 548843]","[350000, 400000]"
"1052","provincia","Copiapó","p31","2013","Mujer",355236,270000,"[327640, 381023]","[245718, 300000]"
"1053","provincia","Cordillera","p152","2013","Hombre",355375,300000,"[334926, 391311]","[300000, 300000]"
"1054","provincia","Cordillera","p152","2013","Mujer",256379,210000,"[236253, 291631]","[206850, 250000]"
"1055","provincia","Coyhaique","p111","2013","Hombre",513618,300000,"[473273, 578191]","[300000, 320115]"
"1056","provincia","Coyhaique","p111","2013","Mujer",380727,220000,"[350436, 412798]","[210000, 230072]"
"1057","provincia","Curicó","p73","2013","Hombre",315121,210000,"[296027, 346662]","[210000, 220000]"
"1058","provincia","Curicó","p73","2013","Mujer",258292,210000,"[240521, 285532]","[210000, 210000]"
"1059","provincia","El Loa","p22","2013","Hombre",518355,400000,"[447085, 607601]","[300000, 484550]"
"1060","provincia","El Loa","p22","2013","Mujer",340885,250000,"[279267, 435761]","[223000, 280000]"
"1061","provincia","Elqui","p41","2013","Hombre",429177,300000,"[385612, 468381]","[300000, 311592]"
"1062","provincia","Elqui","p41","2013","Mujer",268535,210000,"[248054, 300206]","[210000, 220000]"
"1063","provincia","Huasco","p33","2013","Hombre",445089,350000,"[411731, 492733]","[300000, 390500]"
"1064","provincia","Huasco","p33","2013","Mujer",250616,210000,"[224213, 277575]","[200000, 210000]"
"1065","provincia","Iquique","p11","2013","Hombre",581394,400000,"[554365, 621590]","[400000, 450000]"
"1066","provincia","Iquique","p11","2013","Mujer",401013,260000,"[376218, 431452]","[250000, 287625]"
"1067","provincia","Limarí","p43","2013","Hombre",360028,250000,"[327051, 396462]","[220000, 270937]"
"1068","provincia","Limarí","p43","2013","Mujer",274603,210000,"[239002, 341908]","[210000, 249525]"
"1069","provincia","Linares","p74","2013","Hombre",270522,210000,"[249249, 293444]","[210000, 210000]"
"1070","provincia","Linares","p74","2013","Mujer",210582,200000,"[194814, 227042]","[180000, 210000]"
"1071","provincia","Llanquihue","p101","2013","Hombre",376714,250000,"[341353, 417812]","[250000, 280000]"
"1072","provincia","Llanquihue","p101","2013","Mujer",313362,216568,"[281970, 355522]","[210000, 250000]"
"1073","provincia","Los Andes","p53","2013","Hombre",385242,280000,"[341471, 427791]","[250000, 300000]"
"1074","provincia","Los Andes","p53","2013","Mujer",259486,210000,"[234663, 285008]","[200000, 210000]"
"1075","provincia","Magallanes","p121","2013","Hombre",523034,398571,"[493808, 564793]","[368387, 400000]"
"1076","provincia","Magallanes","p121","2013","Mujer",363609,250000,"[342287, 384326]","[250000, 280000]"
"1077","provincia","Maipo","p134","2013","Hombre",381075,300000,"[349411, 425816]","[274721, 300000]"
"1078","provincia","Maipo","p134","2013","Mujer",293980,220000,"[265200, 323676]","[210000, 250000]"
"1079","provincia","Malleco","p92","2013","Hombre",301626,210000,"[280296, 332218]","[210000, 210000]"
"1080","provincia","Malleco","p92","2013","Mujer",266378,210000,"[242746, 295068]","[200000, 210000]"
"1081","provincia","Marga Marga","p58","2013","Hombre",498306,300000,"[437900, 756056]","[280000, 350000]"
"1082","provincia","Marga Marga","p58","2013","Mujer",263465,210000,"[236613, 303140]","[200000, 214733]"
"1083","provincia","Melipilla","p135","2013","Hombre",297457,240000,"[270062, 326620]","[217239, 254637]"
"1084","provincia","Melipilla","p135","2013","Mujer",242076,210000,"[213377, 273058]","[200000, 210000]"
"1085","provincia","Ñuble","p84","2013","Hombre",310823,210000,"[285640, 334773]","[210000, 220000]"
"1086","provincia","Ñuble","p84","2013","Mujer",241876,200000,"[226798, 260789]","[180000, 200939]"
"1087","provincia","Osorno","p103","2013","Hombre",368635,220000,"[333753, 402344]","[210000, 237751]"
"1088","provincia","Osorno","p103","2013","Mujer",287824,210000,"[263450, 314694]","[200000, 210000]"
"1089","provincia","Petorca","p54","2013","Hombre",312976,240000,"[279901, 350859]","[210000, 250625]"
"1090","provincia","Petorca","p54","2013","Mujer",200102,200000,"[176276, 216697]","[182375, 203962]"
"1091","provincia","Quillota","p55","2013","Hombre",382300,250000,"[342270, 414147]","[237999, 300000]"
"1092","provincia","Quillota","p55","2013","Mujer",266681,210000,"[237440, 294022]","[210000, 215039]"
"1093","provincia","Ranco","p142","2013","Hombre",364981,210000,"[301671, 484202]","[210000, 226460]"
"1094","provincia","Ranco","p142","2013","Mujer",273522,207419,"[242881, 324158]","[180000, 210000]"
"1095","provincia","San Antonio","p56","2013","Hombre",348007,280000,"[302577, 413021]","[250000, 300000]"
"1096","provincia","San Antonio","p56","2013","Mujer",270219,210000,"[236735, 325655]","[200000, 234755]"
"1097","provincia","San Felipe","p57","2013","Hombre",326685,220021,"[296609, 368488]","[210000, 240000]"
"1098","provincia","San Felipe","p57","2013","Mujer",234968,210000,"[215456, 256312]","[210000, 220000]"
"1099","provincia","Santiago","p131","2013","Hombre",613931,350000,"[588664, 645203]","[330000, 350000]"
"1100","provincia","Santiago","p131","2013","Mujer",436506,270000,"[415716, 464140]","[250000, 281794]"
"1101","provincia","Talagante","p136","2013","Hombre",420811,280000,"[358835, 489019]","[252148, 300000]"
"1102","provincia","Talagante","p136","2013","Mujer",293129,210000,"[255936, 355565]","[210000, 226845]"
"1103","provincia","Talca","p71","2013","Hombre",388070,250000,"[358946, 427821]","[240000, 266454]"
"1104","provincia","Talca","p71","2013","Mujer",294994,210000,"[267535, 324595]","[210000, 210000]"
"1105","provincia","Tamarugal","p12","2013","Hombre",327517,300000,"[295065, 365147]","[223750, 320000]"
"1106","provincia","Tamarugal","p12","2013","Mujer",283705,250000,"[246751, 326561]","[209212, 300000]"
"1107","provincia","Tierra del Fuego","p123","2013","Hombre",449025,300001,"[370480, 517532]","[280000, 353055]"
"1108","provincia","Tierra del Fuego","p123","2013","Mujer",355929,283878,"[273642, 454583]","[250000, 330000]"
"1109","provincia","Tocopilla","p23","2013","Hombre",487056,393794,"[425439, 552393]","[300048, 426764]"
"1110","provincia","Tocopilla","p23","2013","Mujer",300379,250000,"[241106, 389459]","[210000, 300000]"
"1111","provincia","Última Esperanza","p124","2013","Hombre",530902,300000,"[388089, 745333]","[250000, 350000]"
"1112","provincia","Última Esperanza","p124","2013","Mujer",454241,250000,"[358300, 616111]","[210000, 300000]"
"1113","provincia","Valdivia","p141","2013","Hombre",338004,212000,"[314460, 367036]","[210000, 220000]"
"1114","provincia","Valdivia","p141","2013","Mujer",275378,210000,"[261743, 287829]","[200000, 210000]"
"1115","provincia","Valparaíso","p51","2013","Hombre",522644,300000,"[460030, 689009]","[270000, 301869]"
"1116","provincia","Valparaíso","p51","2013","Mujer",321038,210000,"[289759, 374368]","[210000, 235012]"
"1123","provincia","Antofagasta","p21","2015","Hombre",690762,500000,"[630204, 750897]","[463739, 500000]"
"1124","provincia","Antofagasta","p21","2015","Mujer",460818,320000,"[400956, 558171]","[300000, 350000]"
"1125","provincia","Arauco","p82","2015","Hombre",357115,270000,"[335141, 386529]","[250000, 285250]"
"1126","provincia","Arauco","p82","2015","Mujer",299561,210659,"[277142, 323611]","[200000, 235250]"
"1127","provincia","Arica","p151","2015","Hombre",473721,300000,"[435131, 509507]","[300000, 350000]"
"1128","provincia","Arica","p151","2015","Mujer",332536,240000,"[300030, 367659]","[224656, 250000]"
"1129","provincia","Aysén","p112","2015","Hombre",458507,320000,"[402910, 506892]","[300000, 352406]"
"1130","provincia","Aysén","p112","2015","Mujer",385114,250000,"[349278, 421897]","[247260, 300000]"
"1131","provincia","Bíobío","p83","2015","Hombre",397530,290000,"[375508, 414824]","[280000, 300000]"
"1132","provincia","Bíobío","p83","2015","Mujer",313378,241000,"[300089, 332503]","[241000, 248100]"
"1133","provincia","Cachapoal","p61","2015","Hombre",442400,300000,"[426273, 459673]","[300000, 300000]"
"1134","provincia","Cachapoal","p61","2015","Mujer",330804,250000,"[319441, 345601]","[250000, 250000]"
"1135","provincia","Cardenal Caro","p62","2015","Hombre",349519,251937,"[316926, 396479]","[250000, 300000]"
"1136","provincia","Cardenal Caro","p62","2015","Mujer",287685,240000,"[257161, 321715]","[240000, 250000]"
"1137","provincia","Cauquenes","p72","2015","Hombre",286121,250000,"[272104, 305953]","[243894, 250000]"
"1138","provincia","Cauquenes","p72","2015","Mujer",297737,241472,"[249272, 342933]","[226193, 250000]"
"1139","provincia","Cautín","p91","2015","Hombre",373488,250000,"[359367, 401174]","[250000, 250000]"
"1140","provincia","Cautín","p91","2015","Mujer",319705,241000,"[298155, 348928]","[240000, 241000]"
"1141","provincia","Chacabuco","p133","2015","Hombre",393912,300000,"[361458, 428384]","[300000, 350000]"
"1142","provincia","Chacabuco","p133","2015","Mujer",294787,250000,"[268432, 319259]","[246330, 280000]"
"1143","provincia","Chañaral","p32","2015","Hombre",533807,450000,"[488754, 596212]","[400000, 500000]"
"1144","provincia","Chañaral","p32","2015","Mujer",409757,300000,"[345577, 487276]","[249055, 300792]"
"1145","provincia","Chiloé","p102","2015","Hombre",346045,250000,"[329543, 365567]","[250000, 271832]"
"1146","provincia","Chiloé","p102","2015","Mujer",324567,241000,"[306706, 346764]","[241000, 250000]"
"1147","provincia","Choapa","p42","2015","Hombre",396707,300000,"[359483, 455751]","[260875, 350000]"
"1148","provincia","Choapa","p42","2015","Mujer",304179,240000,"[270263, 338029]","[236813, 250000]"
"1149","provincia","Colchagua","p63","2015","Hombre",340834,250000,"[318317, 364452]","[250000, 250000]"
"1150","provincia","Colchagua","p63","2015","Mujer",303668,250000,"[283056, 323301]","[242000, 250000]"
"1151","provincia","Concepción","p81","2015","Hombre",465431,309231,"[443533, 489259]","[300000, 325772]"
"1152","provincia","Concepción","p81","2015","Mujer",352392,250000,"[337370, 372551]","[250000, 250000]"
"1153","provincia","Copiapó","p31","2015","Hombre",589113,450000,"[568732, 612857]","[450000, 450000]"
"1154","provincia","Copiapó","p31","2015","Mujer",404957,300000,"[380930, 430497]","[300000, 300000]"
"1155","provincia","Cordillera","p152","2015","Hombre",452731,350000,"[434917, 471508]","[350000, 380000]"
"1156","provincia","Cordillera","p152","2015","Mujer",346097,280000,"[330441, 361434]","[269076, 300000]"
"1157","provincia","Coyhaique","p111","2015","Hombre",597185,400000,"[539584, 663017]","[350000, 439608]"
"1158","provincia","Coyhaique","p111","2015","Mujer",446974,300000,"[409708, 496656]","[300000, 350000]"
"1159","provincia","Curicó","p73","2015","Hombre",353922,264000,"[335086, 380034]","[250000, 283598]"
"1160","provincia","Curicó","p73","2015","Mujer",299080,241000,"[282013, 323468]","[241000, 241525]"
"1161","provincia","El Loa","p22","2015","Hombre",704327,600000,"[648072, 748748]","[523750, 625928]"
"1162","provincia","El Loa","p22","2015","Mujer",411066,300000,"[355385, 475246]","[300000, 350000]"
"1163","provincia","Elqui","p41","2015","Hombre",486927,350000,"[464568, 517968]","[350000, 350000]"
"1164","provincia","Elqui","p41","2015","Mujer",325824,250000,"[311225, 341879]","[245000, 250000]"
"1165","provincia","Huasco","p33","2015","Hombre",461873,350000,"[430215, 488221]","[350000, 400000]"
"1166","provincia","Huasco","p33","2015","Mujer",275447,250000,"[259871, 303827]","[224746, 250000]"
"1167","provincia","Iquique","p11","2015","Hombre",664222,450000,"[616494, 711756]","[411423, 486591]"
"1168","provincia","Iquique","p11","2015","Mujer",406623,300000,"[380659, 436350]","[295306, 300000]"
"1169","provincia","Limarí","p43","2015","Hombre",343575,260000,"[315733, 368272]","[250000, 280000]"
"1170","provincia","Limarí","p43","2015","Mujer",270160,240000,"[247991, 296144]","[240000, 241000]"
"1171","provincia","Linares","p74","2015","Hombre",307526,245000,"[291838, 326663]","[241000, 250000]"
"1172","provincia","Linares","p74","2015","Mujer",252929,240000,"[238004, 266919]","[228993, 241000]"
"1173","provincia","Llanquihue","p101","2015","Hombre",405793,287391,"[389134, 437686]","[280000, 300000]"
"1174","provincia","Llanquihue","p101","2015","Mujer",336747,250000,"[310256, 371615]","[250000, 250000]"
"1175","provincia","Los Andes","p53","2015","Hombre",526856,350000,"[465010, 624280]","[300000, 400000]"
"1176","provincia","Los Andes","p53","2015","Mujer",334089,250000,"[297806, 386412]","[250000, 270178]"
"1177","provincia","Magallanes","p121","2015","Hombre",671126,450000,"[626283, 721406]","[423750, 500000]"
"1178","provincia","Magallanes","p121","2015","Mujer",428661,300000,"[399950, 463954]","[289475, 300000]"
